"_id","_labels","chrom","encode_id","end","ensembl_id","name","start","_start","_end","_type","corr","expression","signal"
"6276",":H3K27ac:Merged:Peak","chr2","","190289852","","peak_499490","190289327",,,,,,
"6277",":H3K27ac:Merged:Peak","chr2","","190290459","","peak_499491","190290220",,,,,,
"6278",":H3K27ac:Merged:Peak","chr2","","190291478","","peak_499492","190291208",,,,,,
"6279",":H3K27ac:Merged:Peak","chr2","","190292002","","peak_499493","190291732",,,,,,
"6280",":H3K27ac:Merged:Peak","chr2","","190292541","","peak_499494","190292188",,,,,,
"6281",":H3K27ac:Merged:Peak","chr2","","190294744","","peak_499495","190294529",,,,,,
"6282",":H3K27ac:Merged:Peak","chr2","","190296005","","peak_499496","190295802",,,,,,
"6283",":H3K27ac:Merged:Peak","chr2","","190296913","","peak_499497","190296557",,,,,,
"6284",":H3K27ac:Merged:Peak","chr2","","190297814","","peak_499498","190297110",,,,,,
"6285",":H3K27ac:Merged:Peak","chr2","","190302036","","peak_499499","190300881",,,,,,
"6286",":H3K27ac:Merged:Peak","chr2","","190302842","","peak_499500","190302127",,,,,,
"6287",":H3K27ac:Merged:Peak","chr2","","190303133","","peak_499501","190302937",,,,,,
"6288",":H3K27ac:Merged:Peak","chr2","","190304638","","peak_499502","190304337",,,,,,
"6289",":H3K27ac:Merged:Peak","chr2","","190305774","","peak_499503","190304716",,,,,,
"6290",":H3K27ac:Merged:Peak","chr2","","190307192","","peak_499504","190306847",,,,,,
"6291",":H3K27ac:Merged:Peak","chr2","","190307931","","peak_499505","190307672",,,,,,
"6292",":H3K27ac:Merged:Peak","chr2","","190308430","","peak_499506","190308143",,,,,,
"6293",":H3K27ac:Merged:Peak","chr2","","190309048","","peak_499507","190308699",,,,,,
"6294",":H3K27ac:Merged:Peak","chr2","","190309544","","peak_499508","190309208",,,,,,
"6295",":H3K27ac:Merged:Peak","chr2","","190310160","","peak_499509","190309955",,,,,,
"6296",":H3K27ac:Merged:Peak","chr2","","190312651","","peak_499510","190311602",,,,,,
"6297",":H3K27ac:Merged:Peak","chr2","","190314207","","peak_499511","190312691",,,,,,
"6298",":H3K27ac:Merged:Peak","chr2","","190322749","","peak_499512","190314453",,,,,,
"6299",":H3K27ac:Merged:Peak","chr2","","190324306","","peak_499513","190323857",,,,,,
"6300",":H3K27ac:Merged:Peak","chr2","","190324723","","peak_499514","190324460",,,,,,
"6301",":H3K27ac:Merged:Peak","chr2","","190326304","","peak_499515","190326083",,,,,,
"6302",":H3K27ac:Merged:Peak","chr2","","190336256","","peak_499516","190332411",,,,,,
"6303",":H3K27ac:Merged:Peak","chr2","","190337900","","peak_499517","190337768",,,,,,
"6304",":H3K27ac:Merged:Peak","chr2","","190339819","","peak_499518","190338030",,,,,,
"6305",":H3K27ac:Merged:Peak","chr2","","190347199","","peak_499519","190339909",,,,,,
"6306",":H3K27ac:Merged:Peak","chr2","","190347728","","peak_499520","190347426",,,,,,
"6307",":H3K27ac:Merged:Peak","chr2","","190348234","","peak_499521","190347783",,,,,,
"6308",":H3K27ac:Merged:Peak","chr2","","190349066","","peak_499522","190348517",,,,,,
"6309",":H3K27ac:Merged:Peak","chr2","","190349564","","peak_499523","190349077",,,,,,
"6310",":H3K27ac:Merged:Peak","chr2","","190350111","","peak_499524","190349773",,,,,,
"6311",":H3K27ac:Merged:Peak","chr2","","190363198","","peak_499525","190350282",,,,,,
"6312",":H3K27ac:Merged:Peak","chr2","","190365366","","peak_499526","190365032",,,,,,
"6313",":H3K27ac:Merged:Peak","chr2","","190365880","","peak_499527","190365748",,,,,,
"6314",":H3K27ac:Merged:Peak","chr2","","190368493","","peak_499528","190366332",,,,,,
"6315",":H3K27ac:Merged:Peak","chr2","","190369337","","peak_499529","190368717",,,,,,
"6316",":H3K27ac:Merged:Peak","chr2","","190370469","","peak_499530","190369415",,,,,,
"6317",":H3K27ac:Merged:Peak","chr2","","190373209","","peak_499531","190370588",,,,,,
"6318",":H3K27ac:Merged:Peak","chr2","","190377382","","peak_499532","190375768",,,,,,
"6319",":H3K27ac:Merged:Peak","chr2","","190380526","","peak_499533","190377593",,,,,,
"6320",":H3K27ac:Merged:Peak","chr2","","190381475","","peak_499534","190381084",,,,,,
"6321",":H3K27ac:Merged:Peak","chr2","","190382193","","peak_499535","190381957",,,,,,
"6322",":H3K27ac:Merged:Peak","chr2","","190386730","","peak_499536","190386578",,,,,,
"6323",":H3K27ac:Merged:Peak","chr2","","190387879","","peak_499537","190387700",,,,,,
"6324",":H3K27ac:Merged:Peak","chr2","","190394783","","peak_499538","190394537",,,,,,
"6325",":H3K27ac:Merged:Peak","chr2","","190405251","","peak_499539","190404051",,,,,,
"6326",":H3K27ac:Merged:Peak","chr2","","190414679","","peak_499540","190406593",,,,,,
"6327",":H3K27ac:Merged:Peak","chr2","","190422767","","peak_499541","190414803",,,,,,
"6328",":H3K27ac:Merged:Peak","chr2","","190423222","","peak_499542","190422797",,,,,,
"6329",":H3K27ac:Merged:Peak","chr2","","190423937","","peak_499543","190423661",,,,,,
"6330",":H3K27ac:Merged:Peak","chr2","","190426637","","peak_499544","190424507",,,,,,
"6331",":H3K27ac:Merged:Peak","chr2","","190428431","","peak_499545","190428107",,,,,,
"6332",":H3K27ac:Merged:Peak","chr2","","190430265","","peak_499546","190428841",,,,,,
"6333",":H3K27ac:Merged:Peak","chr2","","190434359","","peak_499547","190431509",,,,,,
"6334",":H3K27ac:Merged:Peak","chr2","","190436233","","peak_499548","190434784",,,,,,
"6335",":H3K27ac:Merged:Peak","chr2","","190436741","","peak_499549","190436436",,,,,,
"6336",":H3K27ac:Merged:Peak","chr2","","190437421","","peak_499550","190437211",,,,,,
"6337",":H3K27ac:Merged:Peak","chr2","","190438131","","peak_499551","190437718",,,,,,
"6338",":H3K27ac:Merged:Peak","chr2","","190448633","","peak_499552","190438545",,,,,,
"6339",":H3K27ac:Merged:Peak","chr2","","190450612","","peak_499553","190450208",,,,,,
"6340",":H3K27ac:Merged:Peak","chr2","","190452237","","peak_499554","190450823",,,,,,
"6341",":H3K27ac:Merged:Peak","chr2","","190453087","","peak_499555","190452508",,,,,,
"6342",":H3K27ac:Merged:Peak","chr2","","190455892","","peak_499556","190454860",,,,,,
"6343",":H3K27ac:Merged:Peak","chr2","","190456288","","peak_499557","190456018",,,,,,
"6344",":H3K27ac:Merged:Peak","chr2","","190456682","","peak_499558","190456497",,,,,,
"6345",":H3K27ac:Merged:Peak","chr2","","190457042","","peak_499559","190456893",,,,,,
"6346",":H3K27ac:Merged:Peak","chr2","","190457261","","peak_499560","190457054",,,,,,
"6347",":H3K27ac:Merged:Peak","chr2","","190458121","","peak_499561","190457476",,,,,,
"6348",":H3K27ac:Merged:Peak","chr2","","190463636","","peak_499562","190458147",,,,,,
"6349",":H3K27ac:Merged:Peak","chr2","","190471973","","peak_499563","190463892",,,,,,
"6350",":H3K27ac:Merged:Peak","chr2","","190482937","","peak_499564","190477080",,,,,,
"6351",":H3K27ac:Merged:Peak","chr2","","190483935","","peak_499565","190483076",,,,,,
"6352",":H3K27ac:Merged:Peak","chr2","","190485482","","peak_499566","190484008",,,,,,
"6353",":H3K27ac:Merged:Peak","chr2","","190487493","","peak_499567","190485792",,,,,,
"6354",":H3K27ac:Merged:Peak","chr2","","190489426","","peak_499568","190488206",,,,,,
"6355",":H3K27ac:Merged:Peak","chr2","","190490010","","peak_499569","190489715",,,,,,
"6356",":H3K27ac:Merged:Peak","chr2","","190490511","","peak_499570","190490305",,,,,,
"6357",":H3K27ac:Merged:Peak","chr2","","190491538","","peak_499571","190491325",,,,,,
"6358",":H3K27ac:Merged:Peak","chr2","","190492508","","peak_499572","190492359",,,,,,
"6359",":H3K27ac:Merged:Peak","chr2","","190493413","","peak_499573","190493143",,,,,,
"6360",":H3K27ac:Merged:Peak","chr2","","190495424","","peak_499574","190494006",,,,,,
"6361",":H3K27ac:Merged:Peak","chr2","","190497150","","peak_499575","190496793",,,,,,
"6362",":H3K27ac:Merged:Peak","chr2","","190498340","","peak_499576","190497218",,,,,,
"6363",":H3K27ac:Merged:Peak","chr2","","190498986","","peak_499577","190498854",,,,,,
"6364",":H3K27ac:Merged:Peak","chr2","","190504595","","peak_499578","190499312",,,,,,
"6365",":H3K27ac:Merged:Peak","chr2","","190505484","","peak_499579","190504960",,,,,,
"6366",":H3K27ac:Merged:Peak","chr2","","190511174","","peak_499580","190505651",,,,,,
"6367",":H3K27ac:Merged:Peak","chr2","","190511592","","peak_499581","190511197",,,,,,
"6368",":H3K27ac:Merged:Peak","chr2","","190512363","","peak_499582","190512030",,,,,,
"6369",":H3K27ac:Merged:Peak","chr2","","190513170","","peak_499583","190512557",,,,,,
"6370",":H3K27ac:Merged:Peak","chr2","","190513673","","peak_499584","190513351",,,,,,
"6371",":H3K27ac:Merged:Peak","chr2","","190514037","","peak_499585","190513800",,,,,,
"6372",":H3K27ac:Merged:Peak","chr2","","190516088","","peak_499586","190514838",,,,,,
"6373",":H3K27ac:Merged:Peak","chr2","","190516588","","peak_499587","190516351",,,,,,
"6374",":H3K27ac:Merged:Peak","chr2","","190516902","","peak_499588","190516665",,,,,,
"6375",":H3K27ac:Merged:Peak","chr2","","190518407","","peak_499589","190517192",,,,,,
"6376",":H3K27ac:Merged:Peak","chr2","","190519021","","peak_499590","190518528",,,,,,
"6377",":H3K27ac:Merged:Peak","chr2","","190521120","","peak_499591","190519459",,,,,,
"6378",":H3K27ac:Merged:Peak","chr2","","190523510","","peak_499592","190523163",,,,,,
"6379",":H3K27ac:Merged:Peak","chr2","","190538426","","peak_499593","190525175",,,,,,
"6380",":H3K27ac:Merged:Peak","chr2","","190543583","","peak_499594","190543086",,,,,,
"6381",":H3K27ac:Merged:Peak","chr2","","190544032","","peak_499595","190543810",,,,,,
"6382",":H3K27ac:Merged:Peak","chr2","","190544829","","peak_499596","190544592",,,,,,
"6383",":H3K27ac:Merged:Peak","chr2","","190549059","","peak_499597","190544899",,,,,,
"6384",":H3K27ac:Merged:Peak","chr2","","190550863","","peak_499598","190550570",,,,,,
"6385",":H3K27ac:Merged:Peak","chr2","","190552501","","peak_499599","190551605",,,,,,
"6386",":H3K27ac:Merged:Peak","chr2","","190553024","","peak_499600","190552676",,,,,,
"6387",":H3K27ac:Merged:Peak","chr2","","190554107","","peak_499601","190553061",,,,,,
"6388",":H3K27ac:Merged:Peak","chr2","","190561605","","peak_499602","190561299",,,,,,
"6389",":H3K27ac:Merged:Peak","chr2","","190562469","","peak_499603","190561961",,,,,,
"6390",":H3K27ac:Merged:Peak","chr2","","190562966","","peak_499604","190562472",,,,,,
"6391",":H3K27ac:Merged:Peak","chr2","","190564260","","peak_499605","190563715",,,,,,
"6392",":H3K27ac:Merged:Peak","chr2","","190566181","","peak_499606","190566030",,,,,,
"6393",":H3K27ac:Merged:Peak","chr2","","190572779","","peak_499607","190570206",,,,,,
"6394",":H3K27ac:Merged:Peak","chr2","","190574698","","peak_499608","190572928",,,,,,
"6395",":H3K27ac:Merged:Peak","chr2","","190575269","","peak_499609","190575023",,,,,,
"6396",":H3K27ac:Merged:Peak","chr2","","190580879","","peak_499610","190575388",,,,,,
"6397",":H3K27ac:Merged:Peak","chr2","","190585238","","peak_499611","190581713",,,,,,
"6398",":H3K27ac:Merged:Peak","chr2","","190585943","","peak_499612","190585312",,,,,,
"6399",":H3K27ac:Merged:Peak","chr2","","190586988","","peak_499613","190586753",,,,,,
"6400",":H3K27ac:Merged:Peak","chr2","","190587285","","peak_499614","190587056",,,,,,
"6401",":H3K27ac:Merged:Peak","chr2","","190588310","","peak_499615","190588008",,,,,,
"6402",":H3K27ac:Merged:Peak","chr2","","190588603","","peak_499616","190588396",,,,,,
"6403",":H3K27ac:Merged:Peak","chr2","","190590060","","peak_499617","190589800",,,,,,
"6404",":H3K27ac:Merged:Peak","chr2","","190590667","","peak_499618","190590454",,,,,,
"6405",":H3K27ac:Merged:Peak","chr2","","190591296","","peak_499619","190591044",,,,,,
"6406",":H3K27ac:Merged:Peak","chr2","","190594131","","peak_499620","190592380",,,,,,
"6407",":H3K27ac:Merged:Peak","chr2","","190594481","","peak_499621","190594183",,,,,,
"6408",":H3K27ac:Merged:Peak","chr2","","190600147","","peak_499622","190596321",,,,,,
"6409",":H3K27ac:Merged:Peak","chr2","","190600669","","peak_499623","190600182",,,,,,
"6410",":H3K27ac:Merged:Peak","chr2","","190601508","","peak_499624","190601376",,,,,,
"6411",":H3K27ac:Merged:Peak","chr2","","190603705","","peak_499625","190603131",,,,,,
"6412",":H3K27ac:Merged:Peak","chr2","","190609574","","peak_499626","190605567",,,,,,
"6413",":H3K27ac:Merged:Peak","chr2","","190610009","","peak_499627","190609593",,,,,,
"6414",":H3K27ac:Merged:Peak","chr2","","190610557","","peak_499628","190610270",,,,,,
"6415",":H3K27ac:Merged:Peak","chr2","","190612093","","peak_499629","190611613",,,,,,
"6416",":H3K27ac:Merged:Peak","chr2","","190612631","","peak_499630","190612247",,,,,,
"6417",":H3K27ac:Merged:Peak","chr2","","190615025","","peak_499631","190614750",,,,,,
"6418",":H3K27ac:Merged:Peak","chr2","","190616285","","peak_499632","190615843",,,,,,
"6419",":H3K27ac:Merged:Peak","chr2","","190618565","","peak_499633","190618311",,,,,,
"6420",":H3K27ac:Merged:Peak","chr2","","190624781","","peak_499634","190624568",,,,,,
"6421",":H3K27ac:Merged:Peak","chr2","","190630611","","peak_499635","190625215",,,,,,
"6422",":H3K27ac:Merged:Peak","chr2","","190631885","","peak_499636","190631672",,,,,,
"6423",":H3K27ac:Merged:Peak","chr2","","190633048","","peak_499637","190632648",,,,,,
"6424",":H3K27ac:Merged:Peak","chr2","","190652460","","peak_499638","190633432",,,,,,
"6425",":H3K27ac:Merged:Peak","chr2","","190664905","","peak_499639","190652568",,,,,,
"6426",":H3K27ac:Merged:Peak","chr2","","190666001","","peak_499640","190665528",,,,,,
"6427",":H3K27ac:Merged:Peak","chr2","","190668414","","peak_499641","190666295",,,,,,
"6428",":H3K27ac:Merged:Peak","chr2","","190668764","","peak_499642","190668455",,,,,,
"6429",":H3K27ac:Merged:Peak","chr2","","190671320","","peak_499643","190668787",,,,,,
"6430",":H3K27ac:Merged:Peak","chr2","","190671759","","peak_499644","190671610",,,,,,
"6431",":H3K27ac:Merged:Peak","chr2","","190681140","","peak_499645","190672387",,,,,,
"6432",":H3K27ac:Merged:Peak","chr2","","190681463","","peak_499646","190681226",,,,,,
"6433",":H3K27ac:Merged:Peak","chr2","","190686844","","peak_499647","190681500",,,,,,
"6434",":H3K27ac:Merged:Peak","chr2","","190687272","","peak_499648","190687018",,,,,,
"6435",":H3K27ac:Merged:Peak","chr2","","190687645","","peak_499649","190687428",,,,,,
"6436",":H3K27ac:Merged:Peak","chr2","","190689564","","peak_499650","190689285",,,,,,
"6437",":H3K27ac:Merged:Peak","chr2","","190691853","","peak_499651","190691424",,,,,,
"6438",":H3K27ac:Merged:Peak","chr2","","190692547","","peak_499652","190692206",,,,,,
"6439",":H3K27ac:Merged:Peak","chr2","","190694425","","peak_499653","190693011",,,,,,
"6440",":H3K27ac:Merged:Peak","chr2","","190695633","","peak_499654","190695311",,,,,,
"6441",":H3K27ac:Merged:Peak","chr2","","190697959","","peak_499655","190695814",,,,,,
"6442",":H3K27ac:Merged:Peak","chr2","","190698463","","peak_499656","190698053",,,,,,
"6443",":H3K27ac:Merged:Peak","chr2","","190699031","","peak_499657","190698746",,,,,,
"6444",":H3K27ac:Merged:Peak","chr2","","190699729","","peak_499658","190699033",,,,,,
"6445",":H3K27ac:Merged:Peak","chr2","","190701615","","peak_499659","190701129",,,,,,
"6446",":H3K27ac:Merged:Peak","chr2","","190702675","","peak_499660","190701714",,,,,,
"6447",":H3K27ac:Merged:Peak","chr2","","190704474","","peak_499661","190703879",,,,,,
"6448",":H3K27ac:Merged:Peak","chr2","","190705457","","peak_499662","190704986",,,,,,
"6449",":H3K27ac:Merged:Peak","chr2","","190707328","","peak_499663","190707172",,,,,,
"6450",":H3K27ac:Merged:Peak","chr2","","190708014","","peak_499664","190707564",,,,,,
"6451",":H3K27ac:Merged:Peak","chr2","","190708289","","peak_499665","190708052",,,,,,
"6452",":H3K27ac:Merged:Peak","chr2","","190711385","","peak_499666","190711217",,,,,,
"6453",":H3K27ac:Merged:Peak","chr2","","190711901","","peak_499667","190711393",,,,,,
"6454",":H3K27ac:Merged:Peak","chr2","","190714203","","peak_499668","190712544",,,,,,
"6455",":H3K27ac:Merged:Peak","chr2","","190714460","","peak_499669","190714311",,,,,,
"6456",":H3K27ac:Merged:Peak","chr2","","190714978","","peak_499670","190714766",,,,,,
"6457",":H3K27ac:Merged:Peak","chr2","","190716947","","peak_499671","190716146",,,,,,
"6458",":H3K27ac:Merged:Peak","chr2","","190720076","","peak_499672","190717316",,,,,,
"6459",":H3K27ac:Merged:Peak","chr2","","190720597","","peak_499673","190720465",,,,,,
"6460",":H3K27ac:Merged:Peak","chr2","","190724294","","peak_499674","190721157",,,,,,
"6461",":H3K27ac:Merged:Peak","chr2","","190724888","","peak_499675","190724487",,,,,,
"6462",":H3K27ac:Merged:Peak","chr2","","190725980","","peak_499676","190725501",,,,,,
"6463",":H3K27ac:Merged:Peak","chr2","","190726491","","peak_499677","190726098",,,,,,
"6464",":H3K27ac:Merged:Peak","chr2","","190727152","","peak_499678","190726898",,,,,,
"6465",":H3K27ac:Merged:Peak","chr2","","190731314","","peak_499679","190731001",,,,,,
"6466",":H3K27ac:Merged:Peak","chr2","","190732253","","peak_499680","190732040",,,,,,
"6467",":H3K27ac:Merged:Peak","chr2","","190738555","","peak_499681","190738249",,,,,,
"6468",":H3K27ac:Merged:Peak","chr2","","190742508","","peak_499682","190742245",,,,,,
"6469",":H3K27ac:Merged:Peak","chr2","","190742851","","peak_499683","190742533",,,,,,
"6470",":H3K27ac:Merged:Peak","chr2","","190743128","","peak_499684","190742876",,,,,,
"6471",":H3K27ac:Merged:Peak","chr2","","190744303","","peak_499685","190744171",,,,,,
"6472",":H3K27ac:Merged:Peak","chr2","","190744529","","peak_499686","190744308",,,,,,
"6473",":H3K27ac:Merged:Peak","chr2","","190745461","","peak_499687","190745264",,,,,,
"6474",":H3K27ac:Merged:Peak","chr2","","190748022","","peak_499688","190746545",,,,,,
"6475",":H3K27ac:Merged:Peak","chr2","","190748540","","peak_499689","190748249",,,,,,
"6476",":H3K27ac:Merged:Peak","chr2","","190752976","","peak_499690","190752763",,,,,,
"6477",":H3K27ac:Merged:Peak","chr2","","190754556","","peak_499691","190753707",,,,,,
"6478",":H3K27ac:Merged:Peak","chr2","","190756898","","peak_499692","190754786",,,,,,
"6479",":H3K27ac:Merged:Peak","chr2","","190757254","","peak_499693","190756976",,,,,,
"6480",":H3K27ac:Merged:Peak","chr2","","190757639","","peak_499694","190757374",,,,,,
"6481",":H3K27ac:Merged:Peak","chr2","","190758080","","peak_499695","190757717",,,,,,
"6482",":H3K27ac:Merged:Peak","chr2","","190761961","","peak_499696","190758154",,,,,,
"6483",":H3K27ac:Merged:Peak","chr2","","190764428","","peak_499697","190762368",,,,,,
"6484",":H3K27ac:Merged:Peak","chr2","","190767403","","peak_499698","190764641",,,,,,
"6485",":H3K27ac:Merged:Peak","chr2","","190768008","","peak_499699","190767750",,,,,,
"6486",":H3K27ac:Merged:Peak","chr2","","190771995","","peak_499700","190771688",,,,,,
"6487",":H3K27ac:Merged:Peak","chr2","","190781006","","peak_499701","190780727",,,,,,
"6488",":H3K27ac:Merged:Peak","chr2","","190781655","","peak_499702","190781385",,,,,,
"6489",":H3K27ac:Merged:Peak","chr2","","190782158","","peak_499703","190781935",,,,,,
"6490",":H3K27ac:Merged:Peak","chr2","","190782648","","peak_499704","190782194",,,,,,
"6491",":H3K27ac:Merged:Peak","chr2","","190783476","","peak_499705","190783213",,,,,,
"6492",":H3K27ac:Merged:Peak","chr2","","190785219","","peak_499706","190784777",,,,,,
"6493",":H3K27ac:Merged:Peak","chr2","","190787493","","peak_499707","190785292",,,,,,
"6494",":H3K27ac:Merged:Peak","chr2","","190787956","","peak_499708","190787619",,,,,,
"6495",":H3K27ac:Merged:Peak","chr2","","190788237","","peak_499709","190788008",,,,,,
"6496",":H3K27ac:Merged:Peak","chr2","","190794473","","peak_499710","190788293",,,,,,
"6497",":H3K27ac:Merged:Peak","chr2","","190795029","","peak_499711","190794480",,,,,,
"6498",":H3K27ac:Merged:Peak","chr2","","190797329","","peak_499712","190797197",,,,,,
"6499",":H3K27ac:Merged:Peak","chr2","","190798962","","peak_499713","190798713",,,,,,
"6500",":H3K27ac:Merged:Peak","chr2","","190800080","","peak_499714","190799817",,,,,,
"6501",":H3K27ac:Merged:Peak","chr2","","190800553","","peak_499715","190800305",,,,,,
"6502",":H3K27ac:Merged:Peak","chr2","","190801071","","peak_499716","190800558",,,,,,
"6503",":H3K27ac:Merged:Peak","chr2","","190802050","","peak_499717","190801448",,,,,,
"6504",":H3K27ac:Merged:Peak","chr2","","190803397","","peak_499718","190803163",,,,,,
"6505",":H3K27ac:Merged:Peak","chr2","","190803920","","peak_499719","190803788",,,,,,
"6506",":H3K27ac:Merged:Peak","chr2","","190804515","","peak_499720","190804265",,,,,,
"6507",":H3K27ac:Merged:Peak","chr2","","190805369","","peak_499721","190804783",,,,,,
"6508",":H3K27ac:Merged:Peak","chr2","","190805890","","peak_499722","190805412",,,,,,
"6509",":H3K27ac:Merged:Peak","chr2","","190806591","","peak_499723","190805912",,,,,,
"6510",":H3K27ac:Merged:Peak","chr2","","190813970","","peak_499724","190807412",,,,,,
"6511",":H3K27ac:Merged:Peak","chr2","","190820859","","peak_499725","190818911",,,,,,
"6512",":H3K27ac:Merged:Peak","chr2","","190821203","","peak_499726","190821024",,,,,,
"6513",":H3K27ac:Merged:Peak","chr2","","190822720","","peak_499727","190821673",,,,,,
"6514",":H3K27ac:Merged:Peak","chr2","","190828362","","peak_499728","190828026",,,,,,
"6515",":H3K27ac:Merged:Peak","chr2","","190829319","","peak_499729","190829078",,,,,,
"6516",":H3K27ac:Merged:Peak","chr2","","190831636","","peak_499730","190831375",,,,,,
"6517",":H3K27ac:Merged:Peak","chr2","","190848856","","peak_499731","190834161",,,,,,
"6518",":H3K27ac:Merged:Peak","chr2","","190850723","","peak_499732","190849233",,,,,,
"6519",":H3K27ac:Merged:Peak","chr2","","190851340","","peak_499733","190851208",,,,,,
"6520",":H3K27ac:Merged:Peak","chr2","","190851803","","peak_499734","190851553",,,,,,
"6521",":H3K27ac:Merged:Peak","chr2","","190852966","","peak_499735","190852529",,,,,,
"6522",":H3K27ac:Merged:Peak","chr2","","190855900","","peak_499736","190853183",,,,,,
"6523",":H3K27ac:Merged:Peak","chr2","","190856539","","peak_499737","190856011",,,,,,
"6524",":H3K27ac:Merged:Peak","chr2","","190870626","","peak_499738","190856630",,,,,,
"6525",":H3K27ac:Merged:Peak","chr2","","190872454","","peak_499739","190870836",,,,,,
"6526",":H3K27ac:Merged:Peak","chr2","","190873029","","peak_499740","190872766",,,,,,
"6527",":H3K27ac:Merged:Peak","chr2","","190873608","","peak_499741","190873228",,,,,,
"6528",":H3K27ac:Merged:Peak","chr2","","190874169","","peak_499742","190873870",,,,,,
"6529",":H3K27ac:Merged:Peak","chr2","","190894000","","peak_499743","190875103",,,,,,
"6530",":H3K27ac:Merged:Peak","chr2","","190898725","","peak_499744","190894062",,,,,,
"6531",":H3K27ac:Merged:Peak","chr2","","190900406","","peak_499745","190898868",,,,,,
"6532",":H3K27ac:Merged:Peak","chr2","","190907054","","peak_499746","190900461",,,,,,
"6533",":H3K27ac:Merged:Peak","chr2","","190909092","","peak_499747","190907509",,,,,,
"6534",":H3K27ac:Merged:Peak","chr2","","190916197","","peak_499748","190909178",,,,,,
"6535",":H3K27ac:Merged:Peak","chr2","","190920616","","peak_499749","190916227",,,,,,
"6536",":H3K27ac:Merged:Peak","chr2","","190921471","","peak_499750","190920886",,,,,,
"6537",":H3K27ac:Merged:Peak","chr2","","190929245","","peak_499751","190921542",,,,,,
"6538",":H3K27ac:Merged:Peak","chr2","","190933529","","peak_499752","190929632",,,,,,
"6539",":H3K27ac:Merged:Peak","chr2","","190934323","","peak_499753","190933531",,,,,,
"6540",":H3K27ac:Merged:Peak","chr2","","190936188","","peak_499754","190934519",,,,,,
"6541",":H3K27ac:Merged:Peak","chr2","","190937662","","peak_499755","190936370",,,,,,
"6542",":H3K27ac:Merged:Peak","chr2","","190942170","","peak_499756","190937815",,,,,,
"6543",":H3K27ac:Merged:Peak","chr2","","190942476","","peak_499757","190942263",,,,,,
"6544",":H3K27ac:Merged:Peak","chr2","","190949795","","peak_499758","190942495",,,,,,
"6545",":H3K27ac:Merged:Peak","chr2","","190952173","","peak_499759","190950023",,,,,,
"6546",":H3K27ac:Merged:Peak","chr2","","190954606","","peak_499760","190952292",,,,,,
"6547",":H3K27ac:Merged:Peak","chr2","","190955094","","peak_499761","190954830",,,,,,
"6548",":H3K27ac:Merged:Peak","chr2","","190956707","","peak_499762","190956437",,,,,,
"6549",":H3K27ac:Merged:Peak","chr2","","190957607","","peak_499763","190957059",,,,,,
"6550",":H3K27ac:Merged:Peak","chr2","","190958887","","peak_499764","190958188",,,,,,
"6551",":H3K27ac:Merged:Peak","chr2","","190960342","","peak_499765","190959490",,,,,,
"6552",":H3K27ac:Merged:Peak","chr1","","178015336","","peak_57893","178014830",,,,,,
"6553",":H3K27ac:Merged:Peak","chr1","","178019140","","peak_57894","178018900",,,,,,
"6554",":H3K27ac:Merged:Peak","chr1","","178020316","","peak_57895","178019670",,,,,,
"6555",":H3K27ac:Merged:Peak","chr1","","178020741","","peak_57896","178020393",,,,,,
"6556",":H3K27ac:Merged:Peak","chr1","","178023745","","peak_57897","178020799",,,,,,
"6557",":H3K27ac:Merged:Peak","chr1","","178024067","","peak_57898","178023784",,,,,,
"6558",":H3K27ac:Merged:Peak","chr1","","178024873","","peak_57899","178024257",,,,,,
"6559",":H3K27ac:Merged:Peak","chr1","","178025828","","peak_57900","178025142",,,,,,
"6560",":H3K27ac:Merged:Peak","chr1","","178026646","","peak_57901","178025950",,,,,,
"6561",":H3K27ac:Merged:Peak","chr1","","178039211","","peak_57902","178027879",,,,,,
"6562",":H3K27ac:Merged:Peak","chr1","","178040427","","peak_57903","178039421",,,,,,
"6563",":H3K27ac:Merged:Peak","chr1","","178043440","","peak_57904","178043010",,,,,,
"6564",":H3K27ac:Merged:Peak","chr1","","178047509","","peak_57905","178046524",,,,,,
"6565",":H3K27ac:Merged:Peak","chr1","","178048013","","peak_57906","178047801",,,,,,
"6566",":H3K27ac:Merged:Peak","chr1","","178049453","","peak_57907","178048037",,,,,,
"6567",":H3K27ac:Merged:Peak","chr1","","178049721","","peak_57908","178049455",,,,,,
"6568",":H3K27ac:Merged:Peak","chr1","","178062370","","peak_57909","178050225",,,,,,
"6569",":H3K27ac:Merged:Peak","chr1","","178063121","","peak_57910","178062641",,,,,,
"6570",":H3K27ac:Merged:Peak","chr1","","178064834","","peak_57911","178064637",,,,,,
"6571",":H3K27ac:Merged:Peak","chr1","","178067821","","peak_57912","178066427",,,,,,
"6572",":H3K27ac:Merged:Peak","chr1","","178071473","","peak_57913","178071264",,,,,,
"6573",":H3K27ac:Merged:Peak","chr1","","178075472","","peak_57914","178075276",,,,,,
"6574",":H3K27ac:Merged:Peak","chr1","","178075964","","peak_57915","178075618",,,,,,
"6575",":H3K27ac:Merged:Peak","chr1","","178088375","","peak_57916","178085209",,,,,,
"6576",":H3K27ac:Merged:Peak","chr1","","178089476","","peak_57917","178089181",,,,,,
"6577",":H3K27ac:Merged:Peak","chr1","","178090778","","peak_57918","178090515",,,,,,
"6578",":H3K27ac:Merged:Peak","chr1","","178091485","","peak_57919","178091289",,,,,,
